Symbol	Calu3_microarray	A549_microarray
CD1A	-0.0527115250965747	-0.08341057623959391
CD1B	0.17999327322507017	0.01969151324761137
CD1C	0.1366662387152579	0.05168418049567358
CD1D	0.14798253369138892	-0.09016385557402412
CD1E	0.05553316716253681	0.007852665109637863
CD2	0.038147407466528664	0.07452199527197384
CD200	0.049356912959078084	0.16816847227452075
CD200R1	0.03807630959320817	-0.01574721518547372
CD200R1L	0.05837002905868463	-0.09444852546927639
CD207	0.16435429724882966	-0.05359816937199012
CD209	0.21130473567450486	-0.10120889391108456
CD22	0.01891874819266757	0.09607587379171788
CD226	0.07583088414429759	0.028056255560924302
CD24	-0.18417598189412318	-0.08487464301273728
CD244	0.11023474997333294	-0.0053287380124181355
CD247	0.36769425897454366	0.06790459482757948
CD248	0.0732027579402752	0.12765479574231964
CD27	0.12330384817433036	0.1724611963605363
CD274	0.09076724021854574	-0.02272477244859114
CD276	0.051574902895560326	-0.009560305883738296
CD28	0.050536057782152775	-0.008615349722962087
CD2AP	0.09707286476958271	0.0733037970543622
CD2BP2	-0.08041655206963878	0.10172652320394057
CD300A	0.07846757561780367	-0.0628384165528518
CD300C	0.06566264464978815	-0.2344180520215653
CD300E	-0.011436379687063902	-0.07469427920415411
CD300LB	0.10695622637914744	0.12497808767939395
CD300LD	-0.0050248186136487155	0.03792462885860657
CD300LF	0.22302570768491786	-0.08885241877697689
CD300LG	0.2102936707354962	0.10289432282710677
CD320	-0.20438038776919662	-0.23481900416535884
CD33	0.24685279260354243	0.010756261406870367
CD34	0.07287504095941429	-0.03002197943764312
CD36	0.17198278031154537	-0.15070757285942393
CD37	0.35723097398924003	0.20278317492182635
CD38	0.08697627742654847	-0.10263290434157289
CD3D	0.11387431332815705	-0.009901949196746446
CD3E	0.184635472931272	-0.029277410197147358
CD3EAP	0.20512066300762036	0.16576472106560353
CD3G	0.049350560669831116	0.020832673317506836
CD4	0.011233335499934686	-0.0893602906005163
CD40	-0.03666214843072986	-0.04074033999196392
CD40LG	0.21400839560468515	-0.05655705469065449
CD44	-0.16016550550154196	-0.026192966525349262
CD46	-0.1639115319983293	0.05770693784838328
CD47	-0.18367982427289606	0.06598961836464567
CD48	0.02792815723317387	-0.06686844276958712
CD5	0.2651928686333614	0.06981178020746892
CD52	-0.05525865516184173	-0.09716902219973375
CD53	0.058130394564722944	0.01833170830660981
CD55	0.014467898555960227	0.09401732721331876
CD58	-0.4251396472068478	-0.09022277831538478
CD59	-0.2002485683620775	0.0070260222636068514
CD5L	0.15456736832879223	-0.20807929632465585
CD6	0.09989124681491436	-0.05684862048417219
CD63	-0.3072019853615678	-0.08521593359456565
CD68	0.027656864406877216	-0.18724947230233047
CD69	0.4608784713574458	0.0298221076148818
CD7	0.12628147396186734	-0.13421912775808323
CD70	0.09291192761873177	-0.0892686452103652
CD72	0.03406416797724468	0.0901920081780682
CD74	-0.11572524706893692	0.02333364533825452
CD79A	0.2382632094937196	0.04470217440080283
CD79B	0.45191909700932476	0.05970697205132457
CD80	0.11992402035641025	0.00368915805373414
CD81	-0.32127575914992723	-0.2228493012427401
CD82	0.050829125844084444	0.1304401718963229
CD83	0.22627270642050934	0.143563653618254
CD84	0.14008410639990748	-0.04460675058561983
CD86	0.12455481159383155	-0.006337324177168702
CD8A	0.20240501368898967	0.21990048094067935
CD8B	0.15895910319299716	-0.035138722102321274
CD9	-0.281989998973153	-0.1559120828363888
CD93	0.09911163569870618	0.00977003826563888
CD96	0.09265559984129047	-0.03672695623924154
CD99	0.07004446746911973	0.016248709801969758
CD99L2	-0.09626548534572356	-0.012764413881681383
CDA	0.0015780314510896246	-0.018602140338461567
CDADC1	0.17678652554077348	0.03327666920075685
CDAN1	0.16652993961634852	0.021816830893202785
CDC123	-0.16295241791822246	-0.17137796578839573
CDC14A	0.11019163215494335	0.07633936264996856
CDC14B	-0.09341232191813602	0.12315390163101322
CDC16	-0.2119266474212546	0.019124402255489642
CDC20	-0.05274246120051264	0.022218533164642312
CDC20B	0.2579054417959364	0.09423534420366557
CDC23	-0.2391307313027359	0.016074738970514993
CDC25A	0.015062701593028423	-0.02011253022798755
CDC25B	-0.08626256548733809	-0.02556202687272266
CDC25C	-0.227346165699938	-0.10212583380254758
CDC26	-0.009026901475053528	-0.21335824474850063
CDC27	0.04798820286482365	0.09747385937741082
CDC34	0.08245574512248025	0.11278472526607072
CDC37	-0.07887775750687998	0.05832306550204902
CDC37L1	0.03318416253949744	0.13701723557138612
CDC40	-0.15913118982219948	0.0803057487348535
CDC42	-0.09785335815867983	0.12934754821910266
CDC42BPA	-0.25546170017968434	0.05808991783352491
CDC42BPB	0.02021915793841124	-0.06809823106119686
CDC42BPG	0.057591110237133855	-0.03701042373044111
CDC42EP1	-0.44969882439784337	-0.04687645167652896
CDC42EP2	0.2222530367200713	0.0047590986602755875
CDC42EP3	0.00754608957776896	0.023143875055416017
CDC42EP4	-4.0404980858160106e-4	-0.12898174768124732
CDC42EP5	0.3793428848634571	0.10870603151643013
CDC42SE1	0.13122678292156637	0.19465508673123166
CDC42SE2	-0.0188174490941031	0.020748098345685008
CDC45	-0.11140369946694778	-0.12466778486899174
CDC5L	0.05794779067746175	-0.006423051800810065
CDC6	0.11152132750594773	0.30641429386897845
CDC7	-0.17966470571099402	-0.04273279921661875
CDC73	-0.025676314734427844	0.08448183065508916
CDCA2	-0.23955831054090887	0.011189516273520134
CDCA3	-0.21839813280034764	-0.12240461624911003
CDCA4	0.1682430014323261	-0.0069974635540856756
CDCA5	-0.04102845431494104	-0.07949585586607993
CDCA7	-0.009056505291571357	0.07697701195691811
CDCA7L	-0.041614936389546026	-0.09131669400652825
CDCA8	-0.18299477720241303	-0.14203715679436724
CDCP1	3.125080999421756e-4	0.28176559620271774
CDCP2	0.11849140717429715	-0.07939114299292184
CDH1	-0.11061995863328443	-0.02714262967798732
CDH10	0.055883870104848576	0.06914352278658009
CDH11	0.05382416269441767	-0.134819148547452
CDH12	-0.4849280183990604	-0.04235750889670164
CDH13	0.034711184487051794	-0.019781370853791405
CDH15	0.04976709271537341	-0.05288304261522028
CDH16	0.2116986251801664	-0.11233446655199483
CDH17	-0.16324387035791432	-0.15673170109530093
CDH18	0.08292918451623375	-0.07332297566454266
CDH19	-0.023280150202047593	-0.05386604474430101
CDH2	-0.040144894101246775	-0.07077915676936414
CDH20	-0.010887021981751444	-0.027272827143478923
CDH22	0.06834264087184741	-0.04367847791473086
CDH23	0.2926137265014796	-0.03205281413260294
CDH24	0.04436416591369397	0.011057524046000113
CDH26	0.2050981726592625	-0.14117877111473048
CDH3	0.10813717149182236	0.12109970772215439
CDH4	0.11780037613390286	-0.20337059213935915
CDH5	0.11731570217224964	-0.014945449366428928
CDH6	-0.13341457680107893	-0.10221722383766846
CDH7	0.13905363226250222	0.01199743590226806
CDH8	0.0662861225772788	-0.06871499563662949
CDH9	0.09447329813295126	0.015871553948707158
CDHR1	-0.009507830509673076	-0.10789761048841323
CDHR2	0.21747542025454147	-0.0796084721901191
CDHR3	0.03388520908997261	-0.13901872353911482
CDHR4	0.15013834171963372	-0.12252995464756966
CDHR5	0.09264053998712274	-0.005409195381474902
CDIP1	0.055915276695285454	0.0298136452174501
CDIPT	-0.20147680297990722	-0.022641723637824986
CDK1	-0.11969333283461858	0.1386416154359465
CDK10	-0.16538228927794074	-0.01188815636404264
CDK11A	-0.001393902020696336	-0.06756722330123821
CDK11B	0.13124818812559566	0.07698131103609797
CDK12	0.18524696424847972	-0.03887155146470169
CDK13	0.20682043422201726	0.10480154681963891
CDK14	0.08413498607510209	0.005093921929913377
CDK15	0.07794510975570974	-0.02217656847741714
CDK16	-0.09526924512424798	-0.0012005325957014051
CDK17	0.4015941910656209	0.18399451844993153
CDK18	0.09263538250661442	0.03838122996590948
CDK19	-0.2895735975086834	-0.18232469010819313
CDK2	-0.2875940844114256	-0.07492937041461173
CDK20	0.06958252191210693	-0.015635604023711204
CDK2AP1	-0.05908855119525032	-0.05441375386479344
CDK2AP2	-0.009176155048889394	-0.18275432598861702
CDK4	-0.1363741965710053	-0.06952050077422292
CDK5	-0.3240126690445037	-0.15808956119048645
CDK5R1	0.013279204445401177	0.004803599106084522
CDK5R2	0.0713860675504682	-0.009585787772156601
CDK5RAP1	-0.19799635254369258	-0.19232372605199002
CDK5RAP2	-0.11684326765843105	0.0142570050816017
CDK5RAP3	-0.18771683783700854	-0.12600782462259086
CDK6	-0.020970387363796916	0.1397279414785018
CDK7	0.11759020109279023	0.11286251865024305
CDK8	-0.06975091325968563	0.10393286822289707
CDK9	0.01611723516305261	0.011589459048831748
CDKAL1	-0.09636297425711052	-0.010799363841808456
CDKL1	-0.1396521154460081	0.08628744359577376
CDKL2	-0.13303188912624342	0.05331973700922968
CDKL3	0.12100900497440437	0.09391034566956055
CDKL4	0.011014218948207408	0.05845653146015468
CDKL5	-0.064315048069159525	0.2855046534042633
CDKN1A	0.18585917162200974	-0.25845199450159423
CDKN1B	0.1371926886382664	0.17700010196931437
CDKN1C	0.3036165686992077	0.07924996327156314
CDKN2A	-0.33111212199383894	-0.11453309867027259
CDKN2AIP	0.12798597142704843	0.03775251331120814
CDKN2AIPNL	-0.10430403754995907	-0.004383926964484353
CDKN2B	-0.004069897396269046	-0.036876052124002856
CDKN2C	-0.19828789364997781	-0.07935194688521338
CDKN2D	0.3336626853163778	0.15786286125602095
CDKN3	-0.26162467090408803	0.1920406400350657
CDNF	-0.08662095319511778	0.03272584818590564
CDO1	0.2083690072583179	-0.04434717261405888
CDON	-0.15257712871783818	-0.03363946213414966
CDPF1	0.10542750716672736	-0.02893840830568732
CDR1	0.06277466565167455	0.19830832280742255
CDR2	0.18500672654149453	0.1678144327574706
CDR2L	-0.010568170398248658	-0.10764985812998704
CDRT1	0.1700680160390829	-0.05170797764652138
CDRT15	0.1424494438590613	-0.002526200080283033
CDRT15L2	-0.0517164772116815	-0.25400478688900163
CDS1	-0.128565818464347	-0.08293861026405294
CDS2	-0.16767549512436264	-0.09025813760033569
CDSN	0.1274713361105262	-0.04457946040693801
CDT1	0.04957047952595692	-0.031982022428684274
CDV3	0.15000565180882183	0.13726014666708133
CDX1	0.10036121176725024	-0.0678610007394648
CDX2	0.3051847254233819	0.06892755884147192
CDX4	0.41949589734359555	0.18643844524743666
CDY1	0.00775728780178302	0.0718224368497303
CDY1B	0.019388361933505918	0.0960949007237964
CDY2A	0.06355706355653584	0.07205595608723234
CDY2B	0.10246987495153884	-0.006229861205607812
CDYL	-0.0749274271798075	-6.666589345237575e-4
CDYL2	0.23134298284027704	0.05342244740066845
CEACAM1	-0.4979670344574647	-0.017639228432328617
CEACAM16	0.08367367106389886	-0.07926768934978243
CEACAM18	0.016844514588090734	0.11620649168911146
CEACAM19	0.22940013300318596	0.07613357165944915
CEACAM20	0.16476622656597606	0.018312845667909416
CEACAM21	0.08283497522658198	0.06181735602041952
CEACAM3	0.20569987575316923	0.03444304382950038
CEACAM4	0.19858899934842614	-0.1418224312275938
CEACAM5	-0.21404827815370475	0.06684012446120143
CEACAM6	-0.11150454907379186	0.010223906453521014
CEACAM7	0.004973734665153898	0.045575766412215335
CEACAM8	0.1856727928705197	0.003692871785968199
CEBPA	0.2271080409344051	-0.052564026253085226
CEBPB	0.3057700312287877	0.07895263427900569
CEBPD	0.11294956821908686	-0.030077765461870964
CEBPE	0.16566400859327554	0.01337024527548264
CEBPG	-0.15677268638892833	0.08071490895862615
CEBPZ	-0.1720048758967588	0.05595950607310661
CEBPZOS	-0.49816500573144085	0.0994879658501166
CECR1	0.053839978007147904	0.0382290725792675
CECR2	-0.006285893004398774	-0.038743693682204774
CECR5	-0.07142218514820686	0.07023141497049132
CECR6	0.005720906167724492	0.09808359632764392
CEL	0.22778821433323404	0.07955661243003838
CELA1	0.12797550505280997	0.11589503131752854
CELA2A	0.17584562592310954	0.008033927459390341
CELA2B	-0.016199315636588135	-0.07610615953564778
CELA3A	0.23568663605746165	-0.08598803707194233
CELA3B	0.12773836508799172	0.01715174022568476
CELF1	0.03540337280107453	-0.06401582553739078
CELF2	0.141016024371936	-0.04251924640514484
CELF3	0.25280937900978895	0.07842974092339045
CELF4	0.1299530625119681	-0.09343938660310475
CELF5	0.08469122527494984	-0.30664106515006073
CELF6	0.1326759694529956	-0.17156598835015485
CELSR1	0.12578007150901155	-0.0656666206266828
CELSR2	0.05346833532758068	-0.07353910227587801
CELSR3	0.07257255116886685	-0.005704617991731546
CEMIP	-0.0931836654592077	0.023907147929841922
CEMP1	0.16180769258366406	-0.027047480249573222
CEND1	0.15282137295435655	0.04514610895640145
CENPA	0.03921965189815371	0.1428738234812291
CENPB	-0.004765262688021146	0.10285066594796657
CENPBD1	-0.09469230955139557	0.03138011823775583
CENPC	0.01727758721750034	-0.0203629086217562
CENPE	-0.1884800824710266	0.06248799954707801
CENPF	-0.3430485822700006	-0.13757273679090304
CENPH	0.01768585191752467	0.05864935291154179
CENPI	-0.22229934789484945	-0.13032584023961333
CENPJ	-0.0441693674576942	0.16488046743738832
CENPK	-0.17672897279835312	0.012027928758594625
CENPL	0.04564497776846154	0.07364633669644514
CENPM	-0.1645477852533649	0.037053646043510906
CENPN	-0.20434008337952297	-0.0521408297833465
CENPO	-0.15493342149753406	-0.023836759477022653
CENPP	0.07805997121318176	0.020675925881545237
CENPQ	-0.12078179658272212	0.023018048939220284
CENPT	0.10094171290044551	-0.028204047343507316
CENPU	-0.38902614594840024	0.019377852875939086
CENPV	-0.18455187516216048	-0.1147781374404871
CENPW	-0.140525362623	0.019404641901813298
CEP104	-0.06780232180623277	-0.04831942748169685
CEP112	-0.04376612936820552	0.005221944367730796
CEP120	-0.15642411621377422	-0.14710211593179634
CEP126	-0.08125688845446707	-0.025137962397931354
CEP128	-0.11820831965052864	-0.06231326709680407
CEP131	0.33675437287604476	-0.026781311576264233
CEP135	0.12805752114692784	0.08325728257491871
CEP152	-0.098047001317567	0.10257963809518097
CEP162	-0.10187991917827302	-0.06329539071767569
CEP164	-0.06392593742796723	-0.00845807329677601
CEP170	-0.12463118183334002	0.2496707012802459
CEP170B	0.09569064022784154	-0.013044018435154243
CEP19	-0.015134034677655825	-0.10607851515495392
CEP192	-0.10387330263029355	0.07319802683274745
CEP250	-0.1495460546763039	-0.00540789763929439
CEP290	0.034402352220968574	0.005839667037116372
CEP295	-0.03932319327898486	0.26005375336564285
CEP295NL	-0.3321778163982019	-0.07016157433174547
CEP350	-0.14853317475412864	0.03437268895961181
CEP41	-0.24047889800610708	0.04689903104048382
CEP44	-0.09253255905520122	0.020084713625295604
CEP55	-0.34639239008420963	0.15801378400597993
CEP57	-0.23750465225133596	0.0935184902970954
CEP57L1	-0.22335696441204234	0.03632364020697129
CEP63	-0.20713621251437975	-0.1609772982660399
CEP68	0.004090056193584159	0.15387904789828066
CEP70	-0.015421429247696183	-0.018417619820228756
CEP72	0.14874582852462867	0.04857274780110548
CEP76	-0.06947597426113683	0.17446872334560973
CEP78	-0.2829255503859719	0.02994445887854141
CEP83	-0.07710345079594152	0.07893194198207992
CEP85	-0.05556908188890528	-0.027105918747811847
CEP85L	0.048347363063562014	0.05771424304533168
CEP89	-0.003051871920886691	0.0011451317468258448
CEP95	0.0715283457810357	0.10555116761897043
CEP97	-0.009611550018385887	0.12176074340238213
CEPT1	-0.27593512774019513	-0.22846097187221212
CER1	0.2131903458596494	-0.03794162344357027
CERCAM	-0.17952562109129408	-0.06699846298665854
CERK	-0.04621372544527301	0.3350813186612486
CERKL	-0.08880756354721786	-0.05567557772026083
CERS1	0.05779661645838963	-0.037432815120810314
CERS2	-0.10742103611050999	-0.05051893124486315
CERS3	-0.04164953880999685	0.03876409095495271
CERS4	0.2148346242881612	-0.1696508187639794
CERS5	-0.2053171806190096	0.29576732996877175
CERS6	-0.21675235795253822	-0.020748763130972042
CES1	0.17698638044421783	-0.21728338158779906
CES1P1	-0.012185504601844546	-0.22844687550563175
CES3	-0.20057425853846966	-0.053114594969890516
CES4A	0.08781922139836275	-0.06981964100793374
CES5A	-0.001890084124392271	-0.10128279270286528
CETN1	0.0805045841978825	-0.005283004208851288
CETN2	-0.3627461710983483	-0.17819077509435327
CETN3	-0.15331888248641848	0.11756034264107114
CETP	0.15841819470988316	-0.0355370906205673
CFAP100	0.0927192426434426	0.02690449050801679
CFAP126	-0.010249279253235835	0.035214115113932284
CFAP157	0.3308724815107333	-0.09512875033452814
CFAP161	0.08567868530792978	-0.0015845453835692854
CFAP20	-0.11076412094833876	-0.0026474070753996146
CFAP206	0.23692924232034052	0.02387178523116054
CFAP221	0.027849303584348242	0.019793202298781384
CFAP36	-0.28262889228860166	0.05384373524838554
CFAP43	0.07401670619952877	0.07283932035348359
CFAP44	0.1658626243121959	0.10979617016802404
CFAP45	0.19745642300020422	0.020267916094214966
CFAP46	0.07648189856732682	0.04222751683479207
CFAP47	0.051547011342416654	0.12157887600895212
CFAP52	0.1624147220726534	0.09877569217456506
CFAP53	0.19979882247744896	-0.0683562312827667
CFAP54	0.040696103933830455	-0.011401528993434894
CFAP57	-0.007286427735299678	-0.03725441289136078
CFAP58	0.03808785459571862	0.021929730664067112
CFAP61	0.13513531966111625	0.06699960975941029
CFAP65	0.09412310188551984	0.11255477102561819
CFAP69	0.037900864082490646	0.002270400945208237
CFAP70	0.07274132293450199	0.04949394410586103
CFAP73	-0.043334220276633584	-0.08282693506137845
CFAP74	0.13967318166899426	0.03493868626241141
CFAP77	0.13048650700651657	-0.09520690996480281
CFAP97	-0.22320065765036096	0.08310577614680285
CFAP99	0.2718879161805471	0.07924267610963519
CFB	-0.24998000675124027	0.019249050556128952
CFC1	0.07537598921769928	-0.12389961582978445
CFC1B	0.13300355999642938	-0.012457075231544353
CFD	0.14051790083683374	-0.06169755749365577
CFDP1	-0.03583151060979831	-0.028951599184891957
CFH	0.026426848283342602	-0.3645713814503139
CFHR1	-0.026550984767806214	0.05167179466755277
CFHR2	0.12323756925455476	0.048059533929980414
CFHR3	0.12322290879075881	0.013705385551536373
CFHR4	0.029220361460939252	-0.033876938530312
CFHR5	-0.03340729049059679	-0.006689058157323142
CFI	-0.17877582438148698	-0.02420808050857529
CFL1	0.07515398849641544	0.09276411012339175
CFL2	-0.13941681011455342	0.08468798184992989
CFLAR	0.1358960676256757	0.02287341986433131
CFP	0.2468431657304324	-0.033715175491596944
CFTR	-0.12441941335254637	0.011794639656552884
CGA	0.26525975201527785	0.21524817497261003
CGB	-0.043445919073696465	-0.02059148428581259
CGB1	0.014425133589249177	-0.06626238156292966
CGB2	0.10364288505978769	-0.11269587523244329
CGB5	0.023965360357673132	-0.052770818048319096
CGB7	0.08832546997894376	-0.08209295335613923
CGB8	-0.04875627427791637	-0.06485879816847448
CGGBP1	-0.177331079013474	-0.03906544300626473
CGN	-0.004543072842178933	-0.040085083113871614
CGNL1	0.11376443130879166	0.06611716307694182
CGREF1	0.007760447076151221	-0.02965026590884573
CGRRF1	-0.14604792423211913	-0.0706553592980921
CH25H	0.2955947083961134	0.21196464567498652
CHAC1	0.223118371846459	0.033940560029933134
CHAC2	-0.08936970750869977	-0.0218118547712189
CHAD	0.1522020030334941	0.03394282033760122
CHADL	0.1667128796752658	0.1614885791508496
CHAF1A	0.06620829437658707	0.05722460289152544
CHAF1B	-0.22859355271691584	-0.08520646486725844
CHAMP1	-0.08387380093576174	0.02824505024691687
CHAT	-0.11973256254993508	0.004902329121017072
CHCHD1	-0.2641872198346608	-0.07040276860899075
CHCHD10	-0.09909938646519564	-0.1603109373297468
CHCHD2	-0.021374419023878904	-0.12705317890536413
CHCHD3	-0.2290361551486161	-0.019709433251837674
CHCHD4	-0.11589494859496327	0.10655053706086198
CHCHD5	-0.055642982157687204	-0.1385372773144727
CHCHD6	-0.05851240514447115	-0.05780195340095812
CHCHD7	-0.2687546073734791	-0.06582406908073823
CHD1	0.04470587663617061	-0.04773421591236211
CHD1L	0.0615465945930013	0.12494205424315041
CHD2	0.3545080166451363	0.1312830669919467
CHD3	-0.045210164960141526	-0.03885850080346863
CHD4	0.05162684187420827	-0.04679806947942644
CHD5	0.16729654226924756	0.0873979611461167
CHD6	0.01476997999406468	-0.08432903902827704
CHD7	0.27399161280704787	0.07217482335658296
CHD8	0.05793316774764262	0.04649735552514303
CHD9	-7.75262224015319e-4	-0.048966320219567344
CHDH	-0.15103910833824677	0.050960222677310874
CHEK1	-0.08201161986348517	0.05461232592086525
CHEK2	-0.11006013114072964	-0.030338454953675643
CHERP	-0.16247437859706262	0.14744247622436576
CHFR	-0.05751760436940548	0.003535344254836849
CHGA	0.23701177432285592	-0.23198652757529942
CHGB	0.12178651113418051	-0.04573397350879527
CHI3L1	0.04147125990307249	-0.041444193139392516
CHI3L2	0.07352508582343306	0.012002571930448035
CHIA	0.0720760025871209	-0.178305393278658
CHIC1	0.04102230847817698	-0.005412248957107006
CHIC2	0.192072123312323	0.185316475607603
CHID1	-0.17294896678706523	-0.13659508497967543
CHIT1	0.16685688599151238	-0.028197021727156664
CHKA	-0.21723800405358137	0.00478627758431803
CHKB	0.055881027604361616	0.06932899249768884
CHKB-CPT1B	0.07063442770581084	-0.10376733728927673
CHL1	0.063006107426079	2.6759105990926957e-4
CHM	-0.04873973109312392	0.03340770279052378
CHML	-0.13831566658630406	0.08132835036736263
CHMP1A	-0.07796601497799163	-0.04539044713792051
CHMP1B	0.02429469724093225	0.03015879942125138
CHMP2A	-0.004802147895883568	0.0406382140372792
CHMP2B	-0.10004822362345175	-0.023947479438872585
CHMP3	-0.2159102621251745	-0.017417568195058287
CHMP4B	0.02697480518454451	0.18577616036690112
CHMP4C	-0.04979345747460853	0.03644073709195478
CHMP5	-0.16543406911778663	0.021924154179163408
CHMP6	0.013213539935894358	0.0031854879981082773
CHMP7	0.13938499332222018	-0.027050068196082966
CHN1	-0.06367244259500608	-0.020300206327065334
CHN2	0.07013589814598638	0.035583116431715356
CHODL	0.09565620985409751	0.03551173059273753
CHORDC1	0.002693344218185574	-0.08608196027394396
CHP1	-0.06490074996286319	-0.11906893259923987
CHP2	0.20417491886024125	0.22374716474962242
CHPF	-0.10269640557964603	-0.047148751806181013
CHPF2	0.17150815414682877	-0.07373655131403212
CHPT1	-0.12152999367791213	-0.031579685831225224
CHRAC1	-0.014982763185456195	-0.012583034396205207
CHRD	0.3303431124226488	-0.05358515317325195
CHRDL1	-0.04611806740973024	0.006267289989443828
CHRDL2	0.09262143873842174	-0.03733279651946603
CHRFAM7A	0.054451389198778524	0.030176397557581613
CHRM1	0.2321561702691219	0.0198382207674589
CHRM2	0.23068656373307617	0.07489871133089132
CHRM3	0.045324834566603606	0.06630607731719293
CHRM4	0.16365750525996295	-0.007926395019028074
CHRM5	0.13296205139175518	0.05169403877730182
CHRNA1	0.014335281619232233	-0.07150517444969355
CHRNA10	0.12025626365935575	0.03464080253743224
CHRNA2	-0.001588083439041113	-0.011307584730005177
CHRNA3	0.12480859719636167	-0.1013878013076937
CHRNA4	0.07413963937014724	-0.053291671206776525
CHRNA5	-0.39979330923389667	0.12817497069355063
CHRNA6	0.03541428572428862	0.1718727765863929
CHRNA7	0.07139850723418732	0.06676082864288008
CHRNA9	0.20142039015726718	0.10307023784722415
CHRNB1	0.08254556202237681	-0.18456181524327625
CHRNB2	0.24815180126887895	0.0027815860341949272
CHRNB3	0.10268206955468473	0.005579262281181226
CHRNB4	0.04622809054784155	0.01630871697879835
CHRND	0.1848117510420183	-0.033068283520210934
CHRNE	0.13478829807078935	0.048684651379611574
CHRNG	0.09525441136083365	-0.03288099308529097
CHST1	0.026486750707535693	-0.031049798855436447
CHST10	-0.09560291933862655	0.03236238519411247
CHST11	0.16874495897916925	-0.02748067917335947
CHST12	-0.002235755051272409	0.04183862939031075
CHST13	0.019891295094224618	0.045789870418558073
CHST14	0.2659946932957375	-0.011363128372980133
CHST15	0.0760083421402925	0.032122609371071684
CHST2	0.24564152588089708	-0.18386184495180036
CHST3	0.018910147507338312	-0.08929397067788866
CHST4	-0.4804445439892387	0.054117114311958245
CHST5	0.19377512776230593	-0.02962321764304629
CHST6	0.2808826252894082	0.00620563089829242
CHST7	-0.04009341031875539	-0.041778570582985106
CHST8	0.166599627466128	-0.01244332722626082
CHST9	-0.33215197071924074	0.07171462746751087
CHSY1	-0.07396779570688403	-0.03570781155685237
CHSY3	0.0044120319424716115	0.01704405229479832
CHTF18	0.22029109201360264	0.05365159497569327
CHTF8	-0.13792691778736113	-0.051518036758616964
CHTOP	-3.485302753166962e-4	-0.02151587078157515
CHUK	-0.052503858305792586	0.23238325604841803
CHURC1	-0.08541862578353906	0.008059435723418454
CHURC1-FNTB	-0.08310008017645379	-0.057072828158485446
CIAO1	-0.1522951709426983	-0.18753704683893996
CIAPIN1	-0.0642294025290065	0.1036765708620524
CIART	-0.007056418647103074	0.06118007758564027
CIB1	-0.41111920806219293	-0.09970989300792615
CIB2	-0.128141494636867	0.025605020498066844
CIB3	0.2163015007305037	-0.1447837049109833
CIB4	0.030162242898055525	-0.06196887864029252
CIC	0.007388697034193814	-0.0814177910012163
CIDEA	0.35171405318599075	-0.01827807157750099
CIDEB	0.0067666217621488375	-0.09045839466452299
CIDEC	-0.07993273199050699	-0.09132329727125912
CIITA	0.13419639250182863	-0.053783978847171954
CILP	0.08176530558061938	0.038815412487705245
CILP2	0.2413850461961587	0.020125382375552003
CINP	-0.08098180289146607	-0.003771499398563402
CIPC	-0.009002409532251086	-0.006723981196206694
CIR1	-0.11337400332487242	0.03965529437542688
CIRBP	-0.3181009190275992	-0.1441838571198057
CISD1	-0.2900681665195113	-0.034612706510307595
CISD2	-0.25994654435409853	-0.06112020114476054
CISD3	0.07131708101298173	-0.09321027862130267
CISH	0.20896302962485788	0.08451901416061688
CIT	-0.1814076382632991	-0.06336351396592411
CITED1	0.09353984159338741	0.06207426376933245
CITED2	0.21969145885511218	-0.22981623080354585
CITED4	-0.008992849622654696	-0.10770084260340645
CIZ1	-0.0944399098187062	0.03972784227994717
CKAP2	-0.29303528871570006	0.17546796878051618
CKAP2L	-0.062312279705117754	0.17413482182424694
CKAP4	0.17595275938933486	0.10819316416561586
CKAP5	0.05860848829391563	0.09428343199768491
CKB	-0.06842293279111406	-0.06131837190401926
CKLF	-0.2115455843866827	-0.12492060256254657
CKLF-CMTM1	0.010967754548271605	-0.13098179918378067
CKM	0.22396761043122915	-0.0295624580375006
CKMT1A	-0.051931839826549586	-0.06896803920471137
CKMT1B	0.037328844951056615	-0.006393823246980103
CKMT2	0.2591129367309241	0.09070613485774917
CKS1B	-0.19422041248945188	-0.10285783261759734
CKS2	-0.10765128570506415	-0.0022061531618359845
CLASP1	-0.017064822245528348	-0.05616435905807317
CLASP2	0.02330908420270681	0.01762957412941569
CLASRP	0.4082121503755093	0.06503268766535542
CLC	0.02198738779568145	-0.03468003848726328
CLCA1	0.010635235993124707	-0.07337584271871204
CLCA2	0.19566450442306843	0.10725054967924047
CLCA4	-0.010988656146357738	0.006048172247358451
CLCC1	-0.25114557158478124	-0.14616014536167699
CLCF1	0.07923918028301272	0.03363948040080798
CLCN1	-0.04042863333997368	-0.007188327573264736
CLCN2	-0.026632187477614942	0.05011675349625935
CLCN3	-0.03606392057281371	0.03191497715650724
CLCN4	0.13048514417370335	0.028001727338687294
CLCN5	-0.2539782975435469	-0.10188615365173764
CLCN6	-0.0910674470633214	-0.004805681675483786
CLCN7	-0.16696888249963088	-0.02753792876910879
CLCNKA	0.14982417541139614	-0.006807287629464618
CLCNKB	0.09810761968493303	-0.05826865608497683
CLDN1	-0.16453225242312652	0.19929518644665195
CLDN10	-0.5897171647616298	-0.0359291411975349
CLDN11	0.006552365530817103	-0.023378903536393325
CLDN12	-0.5351179842045214	0.003381937080747393
CLDN14	0.2742923805835503	0.03954787363391547
